Keuwl Accelerometer Data File
2025-03-31 16:46:37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
35.2150116,-0.101097,9.351749,-0.079561,9.352634,90.487411,90.619370
35.2174644,-0.077169,9.327821,-0.041276,9.328231,90.253525,90.473991
35.2199173,-0.074776,9.334999,-0.120239,9.336073,90.737930,90.458946
35.2223663,-0.089133,9.351749,-0.134596,9.353143,90.824539,90.546074
35.2248192,-0.072383,9.361320,-0.105882,9.362199,90.648003,90.443008
35.2272758,-0.115454,9.387642,-0.163310,9.389772,90.996559,90.704613
35.2297287,-0.084347,9.409177,-0.163310,9.410973,90.994316,90.513603
35.2321815,-0.058026,9.390035,-0.125025,9.391047,90.762810,90.354057
35.2346306,-0.110668,9.368499,-0.072383,9.369431,90.442642,90.676788
35.2370834,-0.067597,9.349357,-0.108275,9.350228,90.663498,90.414253
35.2395363,-0.060419,9.373284,-0.084347,9.373858,90.515564,90.369316
35.2419930,-0.036491,9.380463,-0.058026,9.380713,90.354416,90.222885
35.2444420,-0.103490,9.378070,-0.055633,9.378806,90.339867,90.632248
35.2468948,-0.096311,9.366106,-0.091525,9.367048,90.559845,90.589149
35.2493477,-0.055633,9.354142,-0.103490,9.354880,90.633858,90.340759
35.2518005,-0.036491,9.406784,-0.132203,9.407784,90.805176,90.222260
35.2542496,-0.084347,9.368499,-0.129811,9.369778,90.793808,90.515831
35.2567024,-0.096311,9.320642,-0.146560,9.322292,90.900810,90.592018
35.2591591,-0.072383,9.344570,-0.168096,9.346362,91.030533,90.443802
35.2616119,-0.050847,9.339785,-0.175274,9.341568,91.075096,90.311928
35.2640610,-0.072383,9.342177,-0.103490,9.343031,90.634659,90.443916
35.2665138,-0.079561,9.346964,-0.108275,9.347930,90.663658,90.487686
35.2689667,-0.067597,9.375677,-0.132203,9.376853,90.807838,90.413086
35.2714157,-0.048455,9.361320,-0.096311,9.361941,90.589439,90.296562
35.2738686,-0.034098,9.339785,-0.115454,9.340560,90.708221,90.209175
35.2763252,-0.060419,9.382855,-0.086740,9.383451,90.529648,90.368935
35.2787743,-0.101097,9.354142,-0.113061,9.355371,90.692444,90.619209
35.2812271,-0.043669,9.399606,-0.132203,9.400637,90.805794,90.266182
35.2836800,-0.038883,9.346964,-0.122632,9.347849,90.751671,90.238350
35.2861328,-0.055633,9.334999,-0.108275,9.335793,90.664520,90.341461
35.2885818,-0.077169,9.354142,-0.136989,9.355464,90.838997,90.472664
35.2910385,-0.053240,9.368499,-0.129811,9.369550,90.793831,90.325600
35.2934914,-0.072383,9.375677,-0.122632,9.376759,90.749352,90.442329
35.2959442,-0.103490,9.363713,-0.086740,9.364687,90.530708,90.633217
35.2983932,-0.096311,9.315857,-0.084347,9.316736,90.518723,90.592323
35.3008461,-0.077169,9.308679,-0.108275,9.309628,90.666389,90.474968
35.3032990,-0.069990,9.370892,-0.127418,9.372019,90.778992,90.427925
35.3057518,-0.041276,9.390035,-0.113061,9.390806,90.689827,90.251854
35.3082047,-0.065204,9.342177,-0.055633,9.342570,90.341187,90.399895
35.3106575,-0.065204,9.358928,-0.072383,9.359435,90.443115,90.399178
35.3131104,-0.022134,9.370892,-0.053240,9.371069,90.325516,90.135330
35.3155632,-0.043669,9.339785,-0.081954,9.340246,90.502739,90.267891
35.3180161,-0.096311,9.342177,-0.096311,9.343170,90.590630,90.590660
35.3204651,-0.103490,9.366106,-0.117847,9.367419,90.720825,90.633057
35.3229218,-0.065204,9.351749,-0.151346,9.353201,90.927155,90.399483
35.3253746,-0.060419,9.334999,-0.136989,9.336200,90.840729,90.370827
35.3278275,-0.069990,9.363713,-0.101097,9.364520,90.618561,90.428253
35.3302803,-0.093918,9.342177,-0.110668,9.343305,90.678665,90.575981
35.3327293,-0.060419,9.351749,-0.132203,9.352879,90.809906,90.370163
35.3351822,-0.026919,9.363713,-0.113061,9.364434,90.691772,90.164719
35.3376350,-0.058026,9.358928,-0.103490,9.359680,90.633530,90.355232
35.3400917,-0.055633,9.325428,-0.081954,9.325954,90.503510,90.341805
35.3425407,-0.062812,9.349357,-0.053240,9.349719,90.326263,90.384926
35.3449936,-0.089133,9.387642,-0.115454,9.388775,90.704582,90.543991
35.3474464,-0.060419,9.397213,-0.091525,9.397853,90.558014,90.368378
35.3498993,-0.079561,9.349357,-0.077169,9.350014,90.472885,90.487564
35.3523483,-0.089133,9.356535,-0.091525,9.357407,90.560425,90.545799
35.3548050,-0.103490,9.349357,-0.141775,9.351005,90.868721,90.634193
35.3572578,-0.072383,9.361320,-0.148953,9.362785,90.911560,90.443008
35.3597107,-0.074776,9.373284,-0.165703,9.375047,91.012749,90.457069
35.3621597,-0.074776,9.370892,-0.225524,9.373903,91.378593,90.457184
35.3646126,-0.089133,9.325428,-0.180060,9.327592,91.106110,90.547615
35.3670654,-0.060419,9.370892,-0.125025,9.371920,90.764374,90.369408
35.3695183,-0.060419,9.344570,-0.146560,9.345914,90.898537,90.370453
35.3719711,-0.074776,9.354142,-0.086740,9.354843,90.531265,90.458008
35.3744240,-0.050847,9.356535,-0.117847,9.357415,90.721596,90.311371
35.3768768,-0.079561,9.354142,-0.163310,9.355906,91.000168,90.487312
35.3793297,-0.036491,9.356535,-0.069990,9.356868,90.428581,90.223450
35.3817825,-0.084347,9.361320,-0.079561,9.362039,90.486923,90.516228
35.3842354,-0.069990,9.380463,-0.117847,9.381464,90.719749,90.427490
35.3866920,-0.105882,9.387642,-0.091525,9.388685,90.558556,90.646210
35.3891411,-0.086740,9.382855,-0.084347,9.383636,90.515022,90.529655
35.3915939,-0.115454,9.337392,-0.144168,9.339218,90.884499,90.708405
35.3940468,-0.098704,9.332606,-0.165703,9.334599,91.017136,90.605949
35.3964996,-0.050847,9.366106,-0.168096,9.367753,91.028175,90.311050
35.3989525,-0.055633,9.385248,-0.101097,9.385958,90.617149,90.339630
35.4014015,-0.022134,9.349357,-0.074776,9.349682,90.458237,90.135643
35.4038582,-0.077169,9.342177,-0.110668,9.343151,90.678673,90.473267
35.4063110,-0.077169,9.339785,-0.134596,9.341073,90.825607,90.473389
35.4087639,0.004187,9.390035,-0.091525,9.390482,90.558449,89.974449
35.4112167,-0.017348,9.337392,-0.060419,9.337604,90.370735,90.106453
35.4136658,-0.055633,9.330214,-0.065204,9.330607,90.400398,90.341629
35.4161186,-0.062812,9.358928,-0.105882,9.359737,90.648178,90.384529
35.4185753,-0.069990,9.323035,-0.108275,9.323927,90.665367,90.430122
35.4210281,-0.067597,9.334999,-0.079561,9.335583,90.488304,90.414886
35.4234810,-0.089133,9.370892,-0.065204,9.371542,90.398651,90.544960
35.4259300,-0.101097,9.366106,-0.108275,9.367278,90.662292,90.618423
35.4283829,-0.077169,9.334999,-0.127418,9.336187,90.781982,90.473633
35.4308357,-0.079561,9.344570,-0.163310,9.346336,91.001190,90.487816
35.4332924,-0.091525,9.334999,-0.153739,9.336714,90.943481,90.561745
35.4357452,-0.079561,9.363713,-0.127418,9.364918,90.779579,90.486816
35.4381943,-0.038883,9.385248,-0.148953,9.386511,90.909256,90.237373
35.4406471,-0.031705,9.334999,-0.127418,9.335922,90.782005,90.194595
35.4431000,-0.043669,9.337392,-0.141775,9.338571,90.869873,90.267960
35.4455528,-0.062812,9.337392,-0.153739,9.338869,90.943260,90.385414
35.4480095,-0.077169,9.370892,-0.148953,9.372393,90.910629,90.471817
35.4504585,-0.024526,9.327821,-0.134596,9.328824,90.826691,90.150650
35.4529114,-0.019741,9.337392,-0.065204,9.337641,90.400101,90.121132
35.4553642,-0.050847,9.356535,-0.103490,9.357245,90.633698,90.311371
35.4578171,-0.067597,9.361320,-0.084347,9.361945,90.516220,90.413719
35.4602699,-0.081954,9.332606,-0.079561,9.333305,90.488419,90.503128
35.4627190,-0.079561,9.339785,-0.098704,9.340645,90.605461,90.488068
35.4651756,-0.093918,9.344570,-0.105882,9.345642,90.649155,90.575836
35.4676285,-0.125025,9.368499,-0.098704,9.369853,90.603577,90.764580
35.4700813,-0.091525,9.370892,-0.129811,9.372237,90.793602,90.559593
35.4725304,-0.098704,9.323035,-0.148953,9.324747,90.915283,90.606575
35.4749832,-0.084347,9.382855,-0.153739,9.384494,90.938675,90.515045
35.4774361,-0.089133,9.368499,-0.153739,9.370184,90.940109,90.545097
35.4798927,-0.086740,9.397213,-0.141775,9.398683,90.864311,90.528847
35.4823456,-0.091525,9.346964,-0.170489,9.348967,91.044907,90.561020
35.4847946,-0.089133,9.337392,-0.211167,9.340205,91.295471,90.546913
35.4872475,-0.077169,9.349357,-0.187238,9.351550,91.147263,90.472900
35.4897003,-0.072383,9.308679,-0.168096,9.310478,91.034500,90.445511
35.4921532,-0.053240,9.368499,-0.091525,9.369098,90.559723,90.325600
35.4946060,-0.101097,9.334999,-0.091525,9.335995,90.561707,90.620483
35.4970627,-0.079561,9.311071,-0.062812,9.311624,90.386490,90.489571
35.4995117,-0.050847,9.358928,-0.091525,9.359513,90.560295,90.311287
35.5019646,-0.053240,9.334999,-0.134596,9.336122,90.826042,90.326775
35.5044174,-0.079561,9.342177,-0.079561,9.342855,90.487923,90.487938
35.5068703,-0.053240,9.361320,-0.110668,9.362126,90.677299,90.325851
35.5093231,-0.084347,9.358928,-0.093918,9.359779,90.574928,90.516365
35.5117760,-0.074776,9.363713,-0.127418,9.364879,90.779587,90.457535
35.5142288,-0.086740,9.368499,-0.132203,9.369833,90.808441,90.530464
35.5166817,-0.086740,9.390035,-0.151346,9.391655,90.923355,90.529251
35.5191345,-0.134596,9.356535,-0.125025,9.358338,90.765480,90.824158
35.5215874,-0.081954,9.354142,-0.168096,9.356011,91.029465,90.501968
35.5240402,-0.074776,9.356535,-0.153739,9.358097,90.941322,90.457886
35.5264893,-0.086740,9.346964,-0.156132,9.348670,90.956940,90.531693
35.5289459,-0.081954,9.311071,-0.127418,9.312304,90.783989,90.504295
35.5313988,-0.067597,9.337392,-0.168096,9.339149,91.031326,90.414780
35.5338516,-0.098704,9.370892,-0.115454,9.372123,90.705833,90.603477
35.5363045,-0.046062,9.380463,-0.086740,9.380977,90.529785,90.281342
35.5387535,-0.067597,9.354142,-0.117847,9.355128,90.721771,90.414040
35.5412064,-0.089133,9.334999,-0.098704,9.335946,90.605766,90.547058
35.5436630,-0.074776,9.382855,-0.077169,9.383471,90.471199,90.456604
35.5461121,-0.065204,9.361320,-0.060419,9.361742,90.369781,90.399078
35.5485649,-0.089133,9.358928,-0.098704,9.359873,90.604218,90.545654
35.5510178,-0.079561,9.311071,-0.117847,9.312157,90.725105,90.489571
35.5534706,-0.050847,9.356535,-0.074776,9.356972,90.457878,90.311371
35.5559196,-0.048455,9.375677,-0.172881,9.377396,91.056366,90.296112
35.5583763,-0.105882,9.339785,-0.165703,9.341854,91.016350,90.649521
35.5608292,-0.091525,9.320642,-0.163310,9.322522,91.003746,90.562607
35.5632782,-0.110668,9.361320,-0.170489,9.363527,91.043282,90.677307
35.5657310,-0.053240,9.366106,-0.144168,9.367367,90.881844,90.325684
35.5681839,-0.079561,9.346964,-0.105882,9.347902,90.648994,90.487686
35.5706329,-0.103490,9.339785,-0.113061,9.341042,90.693504,90.634842
35.5730858,-0.096311,9.368499,-0.129811,9.369893,90.793800,90.588997
35.5755424,-0.031705,9.368499,-0.120239,9.369324,90.735313,90.193901
35.5779953,-0.077169,9.366106,-0.132203,9.367357,90.808655,90.472054
35.5804443,-0.077169,9.346964,-0.084347,9.347663,90.517006,90.473022
35.5828972,-0.026919,9.363713,-0.096311,9.364247,90.589294,90.164719
35.5853500,-0.074776,9.346964,-0.136989,9.348267,90.839638,90.458359
35.5878029,-0.103490,9.361320,-0.125025,9.362727,90.765121,90.633377
35.5902519,-0.086740,9.334999,-0.069990,9.335664,90.429558,90.532372
35.5927086,-0.093918,9.334999,-0.113061,9.336156,90.693871,90.576424
35.5951614,-0.096311,9.361320,-0.136989,9.362819,90.838333,90.589447
35.5976105,-0.125025,9.342177,-0.144168,9.344126,90.884033,90.766739
35.6000633,-0.101097,9.318250,-0.153739,9.320066,90.945160,90.621597
35.6025162,-0.069990,9.382855,-0.132203,9.384048,90.807213,90.427383
35.6049690,-0.019741,9.342177,-0.158524,9.343543,90.972137,90.121071
35.6074257,-0.062812,9.368499,-0.151346,9.369931,90.925499,90.384140
35.6098785,-0.079561,9.361320,-0.182453,9.363437,91.116516,90.486938
35.6123314,-0.101097,9.337392,-0.144168,9.339052,90.884514,90.620323
35.6147804,-0.074776,9.349357,-0.148953,9.350842,90.912727,90.458237
35.6172333,-0.036491,9.354142,-0.127418,9.355082,90.780403,90.223511
35.6196861,-0.079561,9.349357,-0.058026,9.349875,90.355583,90.487564
35.6221428,-0.117847,9.320642,-0.041276,9.321479,90.253708,90.724388
35.6245956,-0.103490,9.373284,-0.127418,9.374722,90.778770,90.632568
35.6270447,-0.079561,9.366106,-0.125025,9.367279,90.764748,90.486694
35.6294975,-0.110668,9.346964,-0.108275,9.348246,90.663635,90.678352
35.6319504,-0.089133,9.344570,-0.105882,9.345594,90.649155,90.546494
35.6344032,-0.105882,9.363713,-0.129811,9.365211,90.794197,90.647858
35.6368561,-0.086740,9.390035,-0.177667,9.392116,91.083908,90.529251
35.6393127,-0.101097,9.339785,-0.168096,9.341845,91.031029,90.620163
35.6417618,-0.053240,9.337392,-0.146560,9.338694,90.899231,90.326691
35.6442146,-0.017348,9.339785,-0.139382,9.340840,90.854988,90.106422
35.6466675,-0.046062,9.366106,-0.103490,9.366791,90.633049,90.281776
35.6491203,-0.038883,9.339785,-0.074776,9.340165,90.458702,90.238533
35.6515732,-0.077169,9.363713,-0.089133,9.364455,90.545357,90.472176
35.6540298,-0.084347,9.342177,-0.129811,9.343460,90.796051,90.517288
35.6564789,-0.055633,9.330214,-0.141775,9.331457,90.870537,90.341629
35.6589317,-0.072383,9.342177,-0.101097,9.343005,90.619987,90.443916
35.6613846,-0.055633,9.356535,-0.096311,9.357196,90.589737,90.340675
35.6638374,-0.105882,9.339785,-0.081954,9.340744,90.502708,90.649521
35.6662865,-0.084347,9.330214,-0.101097,9.331143,90.620773,90.517952
35.6687393,-0.074776,9.361320,-0.110668,9.362273,90.677292,90.457657
35.6711960,-0.081954,9.323035,-0.129811,9.324299,90.797684,90.503647
35.6736488,-0.060419,9.342177,-0.120239,9.343146,90.737373,90.370544
35.6761017,-0.086740,9.363713,-0.120239,9.364886,90.735664,90.530739
35.6785545,-0.048455,9.361320,-0.158524,9.362788,90.970139,90.296562
35.6810036,-0.074776,9.323035,-0.127418,9.324205,90.782990,90.459534
35.6834564,-0.034098,9.337392,-0.103490,9.338028,90.635002,90.209229
35.6859131,-0.036491,9.380463,-0.108275,9.381159,90.661308,90.222885
35.6883659,-0.024526,9.356535,-0.096311,9.357063,90.589752,90.150192
35.6908150,-0.079561,9.349357,-0.120239,9.350469,90.736794,90.487564
35.6932678,-0.079561,9.327821,-0.120239,9.328935,90.738495,90.488693
35.6957207,-0.089133,9.356535,-0.101097,9.357506,90.619026,90.545799
35.6981735,-0.081954,9.349357,-0.122632,9.350520,90.751457,90.502228
35.7006302,-0.117847,9.363713,-0.079561,9.364793,90.486778,90.721054
35.7030792,-0.091525,9.327821,-0.096311,9.328767,90.591537,90.562172
35.7055321,-0.103490,9.368499,-0.113061,9.369752,90.691383,90.632896
35.7079849,-0.074776,9.323035,-0.125025,9.324173,90.768288,90.459534
35.7104340,-0.132203,9.320642,-0.108275,9.322209,90.665489,90.812622
35.7128868,-0.060419,9.354142,-0.091525,9.354785,90.560577,90.370071
35.7153397,-0.103490,9.311071,-0.103490,9.312222,90.636757,90.636795
35.7177925,-0.067597,9.351749,-0.120239,9.352767,90.736618,90.414146
35.7202454,-0.036491,9.334999,-0.125025,9.335908,90.767319,90.223969
35.7226982,-0.048455,9.339785,-0.115454,9.340624,90.708214,90.297249
35.7251472,-0.050847,9.344570,-0.101097,9.345256,90.619835,90.311768
35.7276001,-0.026919,9.392427,-0.132203,9.393396,90.806412,90.164215
35.7300529,-0.041276,9.351749,-0.069990,9.352102,90.428802,90.252884
35.7325058,-0.062812,9.330214,-0.108275,9.331054,90.664864,90.385712
35.7349586,-0.084347,9.349357,-0.105882,9.350337,90.648827,90.516891
35.7374115,-0.062812,9.392427,-0.096311,9.393131,90.587486,90.383156
35.7398643,-0.108275,9.351749,-0.053240,9.352528,90.326164,90.663345
35.7423172,-0.110668,9.334999,-0.108275,9.336283,90.664490,90.679222
35.7447662,-0.089133,9.334999,-0.160917,9.336811,90.987526,90.547058
35.7472191,-0.086740,9.344570,-0.158524,9.346317,90.971848,90.531822
35.7496758,-0.098704,9.361320,-0.125025,9.362676,90.765121,90.604095
35.7521286,-0.084347,9.349357,-0.129811,9.350638,90.795433,90.516891
35.7545776,-0.036491,9.366106,-0.136989,9.367179,90.837944,90.223221
35.7570305,-0.069990,9.339785,-0.182453,9.341828,91.119102,90.429352
35.7594833,-0.046062,9.315857,-0.148953,9.317162,90.916023,90.283295
35.7619362,-0.048455,9.330214,-0.108275,9.330968,90.664864,90.297554
35.7643890,-0.046062,9.373284,-0.077169,9.373715,90.471687,90.281555
35.7668419,-0.048455,9.356535,-0.072383,9.356940,90.443230,90.296715
35.7692947,-0.067597,9.344570,-0.089133,9.345240,90.546478,90.414459
35.7717476,-0.081954,9.354142,-0.089133,9.354925,90.545914,90.501968
35.7742004,-0.072383,9.339785,-0.110668,9.340720,90.678848,90.444031
35.7766495,-0.084347,9.315857,-0.101097,9.316788,90.621727,90.518753
35.7791023,-0.089133,9.337392,-0.103490,9.338391,90.634972,90.546913
35.7815590,-0.074776,9.311071,-0.139382,9.312415,90.857597,90.460121
35.7840118,-0.103490,9.358928,-0.139382,9.360538,90.853188,90.633545
35.7864609,-0.110668,9.380463,-0.127418,9.381981,90.778168,90.675926
35.7889137,-0.062812,9.387642,-0.168096,9.389357,91.025810,90.383354
35.7913666,-0.022134,9.354142,-0.177667,9.355855,91.088112,90.135574
35.7938194,-0.058026,9.375677,-0.134596,9.376822,90.822464,90.354599
35.7962685,-0.036491,9.344570,-0.113061,9.345325,90.693192,90.223740
35.7987251,-0.019741,9.375677,-0.096311,9.376192,90.588547,90.120636
35.8011780,-0.036491,9.330214,-0.141775,9.331363,90.870552,90.224083
35.8036308,-0.050847,9.358928,-0.103490,9.359638,90.633530,90.311287
35.8060799,-0.089133,9.368499,-0.043669,9.369024,90.267059,90.545097
35.8085327,-0.077169,9.378070,-0.055633,9.378552,90.339874,90.471451
35.8109856,-0.041276,9.363713,-0.103490,9.364376,90.633209,90.252563
35.8134346,-0.065204,9.346964,-0.110668,9.347846,90.678337,90.399689
35.8158913,-0.058026,9.349357,-0.120239,9.350309,90.736809,90.355598
35.8183441,-0.072383,9.368499,-0.129811,9.369678,90.793823,90.442673
35.8207970,-0.086740,9.349357,-0.172881,9.351357,91.059303,90.531555
35.8232498,-0.072383,9.394820,-0.199202,9.397211,91.214653,90.441429
35.8256989,-0.036491,9.392427,-0.148953,9.393680,90.908562,90.222595
35.8281517,-0.067597,9.354142,-0.105882,9.354985,90.648506,90.414040
35.8306084,-0.041276,9.337392,-0.108275,9.338111,90.664360,90.253273
35.8330612,-0.048455,9.349357,-0.110668,9.350137,90.678169,90.296944
35.8355141,-0.034098,9.356535,-0.103490,9.357169,90.633698,90.208801
35.8379631,-0.014955,9.368499,-0.046062,9.368624,90.281700,90.091461
35.8404160,-0.050847,9.332606,-0.029312,9.332791,90.179955,90.312164
35.8428688,-0.036491,9.334999,-0.038883,9.335152,90.238655,90.223969
35.8453255,-0.069990,9.380463,-0.062812,9.380934,90.383636,90.427490
35.8477745,-0.067597,9.406784,-0.058026,9.407206,90.353416,90.411720
35.8502274,-0.060419,9.401999,-0.093918,9.402661,90.572304,90.368187
35.8526802,-0.091525,9.366106,-0.129811,9.367453,90.794006,90.559875
35.8551331,-0.067597,9.351749,-0.144168,9.353105,90.883186,90.414146
35.8575821,-0.043669,9.373284,-0.125025,9.374220,90.764183,90.266930
35.8600349,-0.093918,9.342177,-0.105882,9.343249,90.649315,90.575981
35.8624916,-0.074776,9.380463,-0.125025,9.381594,90.763580,90.456718
35.8649406,-0.048455,9.368499,-0.120239,9.369395,90.735306,90.296333
35.8673935,-0.093918,9.361320,-0.113061,9.362474,90.691917,90.574806
35.8698463,-0.060419,9.385248,-0.091525,9.385889,90.558723,90.368843
35.8722992,-0.069990,9.370892,-0.117847,9.371894,90.720482,90.427925
35.8747482,-0.053240,9.392427,-0.127418,9.393442,90.777214,90.324776
35.8772011,-0.072383,9.356535,-0.055633,9.356980,90.340660,90.443237
35.8796577,-0.072383,9.387642,-0.089133,9.388344,90.543976,90.441765
35.8821106,-0.060419,9.361320,-0.093918,9.361986,90.574791,90.369789
35.8845596,-0.093918,9.382855,-0.101097,9.383870,90.617287,90.573486
35.8870125,-0.091525,9.349357,-0.117847,9.350547,90.722130,90.560875
35.8894653,-0.055633,9.327821,-0.129811,9.328890,90.797295,90.341721
35.8919182,-0.034098,9.325428,-0.132203,9.326427,90.812202,90.209496
35.8943710,-0.048455,9.368499,-0.170489,9.370175,91.042542,90.296333
35.8968239,-0.053240,9.361320,-0.165703,9.362939,91.014061,90.325851
35.8992767,-0.050847,9.346964,-0.122632,9.347906,90.751663,90.311684
35.9017296,-0.081954,9.363713,-0.165703,9.365538,91.013779,90.501457
35.9041824,-0.017348,9.339785,-0.129811,9.340703,90.796280,90.106422
35.9066353,-0.048455,9.387642,-0.101097,9.388311,90.616997,90.295731
35.9090843,-0.101097,9.382855,-0.113061,9.384081,90.690323,90.617317
35.9115410,-0.058026,9.354142,-0.077169,9.354641,90.472649,90.355415
35.9139938,-0.086740,9.363713,-0.058026,9.364294,90.355034,90.530739
35.9164429,-0.108275,9.363713,-0.093918,9.364810,90.574623,90.662498
